"invoice_id","stock_code","description","quantity","invoice_date","unit_price","customer_id","country"
"C557060","21781","MA CAMPAGNE CUTLERY BOX",-1,"2011-06-16 14:54:00",14.95,17725,"United Kingdom"
"564039","23239","SET OF 4 KNICK KNACK TINS POPPIES",6,"2011-08-22 12:40:00",4.15,12645,"Germany"
"543009","22366","DOORMAT AIRMAIL ",1,"2011-02-02 13:11:00",7.95,18041,"United Kingdom"
"527375","22435","SET OF 9 HEART SHAPED BALLOONS",2,"2010-10-17 12:34:00",1.25,14850,"United Kingdom"
"549874","20617","FIRST CLASS PASSPORT COVER ",2,"2011-04-12 15:23:00",2.1,16919,"United Kingdom"
"532993","22561","WOODEN SCHOOL COLOURING SET",12,"2010-11-15 14:26:00",1.65,14156,"EIRE"
"502619","85200","BUNNY EGG BOX",2,"2010-03-25 14:56:00",2.51,\N,"United Kingdom"
"498048","20659","ECONOMY LUGGAGE TAG",1,"2010-02-16 10:55:00",1.25,14606,"United Kingdom"
"579666","23202","JUMBO BAG VINTAGE LEAF",10,"2011-11-30 12:31:00",2.08,14893,"United Kingdom"
"566558","21428","SET3 BOOK BOX GREEN GINGHAM FLOWER ",1,"2011-09-13 11:51:00",4.25,15311,"United Kingdom"
"499314","21377","SMALL CAMPHOR WOOD FIELD  MUSHROOM",1,"2010-02-26 10:51:00",3.36,\N,"United Kingdom"
"490485","21411","GINGHAM HEART  DOORSTOP RED",1,"2009-12-06 12:56:00",4.25,14454,"United Kingdom"
"541417","35810B","ENAMEL BLUE RIM COFFEE CONTAINER",1,"2011-01-17 16:23:00",2.1,16033,"United Kingdom"
"528708","22511","RETROSPOT BABUSHKA DOORSTOP",4,"2010-10-24 13:09:00",3.75,15248,"United Kingdom"
"539594","22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",40,"2010-12-20 13:31:00",2.55,17621,"United Kingdom"
"528175","84029E","RED WOOLLY HOTTIE WHITE HEART.",4,"2010-10-21 10:25:00",3.75,12820,"United Kingdom"
"535835","22620","4 TRADITIONAL SPINNING TOPS",1,"2010-11-29 09:46:00",2.51,\N,"United Kingdom"
"548172","47590A","BLUE HAPPY BIRTHDAY BUNTING",3,"2011-03-29 14:13:00",5.45,15738,"United Kingdom"
"556824","22569","FELTCRAFT CUSHION BUTTERFLY",1,"2011-06-15 10:24:00",7.46,\N,"United Kingdom"
"573170","21174","found",71,"2011-10-28 09:59:00",0,\N,"United Kingdom"
"542231","22437","SET OF 9 BLACK SKULL BALLOONS",1,"2011-01-26 13:40:00",0.85,16714,"United Kingdom"
"550946","22963","JAM JAR WITH GREEN LID",12,"2011-04-21 15:52:00",0.85,12708,"Germany"
"548408","48129","DOORMAT TOPIARY",2,"2011-03-31 10:26:00",7.95,17438,"United Kingdom"
"C493091","85222","ASSORTED COLOUR SILK COSMETIC PURSE",-1,"2009-12-22 10:54:00",0.65,16191,"United Kingdom"
"550471","22728","ALARM CLOCK BAKELIKE PINK",1,"2011-04-18 13:52:00",7.46,\N,"United Kingdom"
"572217","22139","RETROSPOT TEA SET CERAMIC 11 PC ",2,"2011-10-21 13:03:00",4.95,15311,"United Kingdom"
"574351","22355","CHARLOTTE BAG SUKI DESIGN",1,"2011-11-04 10:37:00",0.85,17348,"United Kingdom"
"534238","22114","HOT WATER BOTTLE TEA AND SYMPATHY",24,"2010-11-22 10:41:00",3.45,17730,"United Kingdom"
"561646","22174","PHOTO CUBE",24,"2011-07-28 15:19:00",1.65,16029,"United Kingdom"
"560491","23206","LUNCH BAG APPLE DESIGN",1,"2011-07-19 10:51:00",1.65,12415,"Australia"
"523540","21156","RETROSPOT CHILDRENS APRON",8,"2010-09-22 14:07:00",1.65,17850,"United Kingdom"
"509949","84795A","PASTEL STRIPE HAMMOCK ",1,"2010-05-26 12:45:00",16.98,\N,"United Kingdom"
"545697","22720","SET OF 3 CAKE TINS PANTRY DESIGN ",1,"2011-03-06 14:38:00",4.95,14504,"United Kingdom"
"522971","21422","PORCELAIN ROSE SMALL",1,"2010-09-19 13:27:00",0.85,16395,"United Kingdom"
"517299","21916","SET 12 RETRO WHITE CHALK STICKS",12,"2010-07-28 10:45:00",0.42,16584,"United Kingdom"
"567157","23171","REGENCY TEA PLATE GREEN ",24,"2011-09-16 17:33:00",1.65,12748,"United Kingdom"
"548664","48129","DOORMAT TOPIARY",2,"2011-04-01 14:45:00",7.95,14911,"EIRE"
"538095","22726","ALARM CLOCK BAKELIKE GREEN",2,"2010-12-09 14:55:00",3.75,17097,"Spain"
"527951","72122","COFFEE SCENT PILLAR CANDLE",1,"2010-10-19 15:36:00",1.91,\N,"United Kingdom"
"534459","22441","GROW YOUR OWN BASIL IN ENAMEL MUG",3,"2010-11-23 09:12:00",4.21,\N,"United Kingdom"
"543486","22720","SET OF 3 CAKE TINS PANTRY DESIGN ",6,"2011-02-09 10:24:00",4.95,13319,"United Kingdom"
"537617","20969","RED FLORAL FELTCRAFT SHOULDER BAG",4,"2010-12-07 13:45:00",3.75,16086,"United Kingdom"
"548516","84947","ANTIQUE SILVER TEA GLASS ENGRAVED",30,"2011-03-31 16:28:00",2.46,\N,"United Kingdom"
"558752","23301","GARDENERS KNEELING PAD KEEP CALM ",6,"2011-07-03 11:40:00",1.65,16931,"United Kingdom"
"509533","84660B","BLACK STITCHED WALL CLOCK",1,"2010-05-24 12:01:00",7.62,\N,"United Kingdom"
"527409","22360","GLASS JAR ENGLISH CONFECTIONERY",1,"2010-10-17 14:54:00",2.95,17141,"United Kingdom"
"498906","22171","3 HOOK PHOTO SHELF ANTIQUE WHITE",2,"2010-02-23 14:48:00",8.5,13490,"United Kingdom"
"538149","85035a","GARDENIA 3 WICK MORRIS BOXED CANDLE",1,"2010-12-09 16:27:00",8.47,\N,"United Kingdom"
"514221","22445","PENCIL CASE LIFE IS BEAUTIFUL",6,"2010-07-01 09:56:00",2.95,12653,"Israel"
"541631","22556","PLASTERS IN TIN CIRCUS PARADE ",12,"2011-01-20 10:48:00",1.65,12637,"France"
"549117","22962","JAM JAR WITH PINK LID",12,"2011-04-06 12:56:00",0.85,13491,"United Kingdom"
"530837","22554","PLASTERS IN TIN WOODLAND ANIMALS",1,"2010-11-04 13:52:00",1.65,17286,"United Kingdom"
"571189","23263","SET OF 3 WOODEN HEART DECORATIONS",12,"2011-10-14 11:42:00",1.25,13213,"United Kingdom"
"571183","47559B","TEA TIME OVEN GLOVE",8,"2011-10-14 11:08:00",1.25,14796,"United Kingdom"
"543021","84077","WORLD WAR 2 GLIDERS ASSTD DESIGNS",48,"2011-02-02 14:36:00",0.29,15421,"United Kingdom"
"547245","21240","BLUE POLKADOT CUP",8,"2011-03-22 08:49:00",0.85,14632,"United Kingdom"
"559128","48116","DOORMAT MULTICOLOUR STRIPE",1,"2011-07-06 12:39:00",7.95,17238,"United Kingdom"
"526269","22570","FELTCRAFT CUSHION RABBIT",4,"2010-10-11 11:04:00",3.75,15441,"United Kingdom"
"559202","78124","MAGAZINE RACK GEBRA ASSORTED ",24,"2011-07-07 10:40:00",1.25,13583,"United Kingdom"
"564757","22895","SET OF 2 TEA TOWELS APPLE AND PEARS",1,"2011-08-30 10:36:00",6.63,\N,"United Kingdom"
"499664","22084","PAPER CHAIN KIT EMPIRE",40,"2010-03-01 15:36:00",2.55,14257,"United Kingdom"
"553148","21371","MIRRORED WALL ART POPPIES",6,"2011-05-13 14:09:00",2.55,\N,"Hong Kong"
"512437","20898","VINTAGE NOTEBOOK TRAVELOGUE",1,"2010-06-15 16:17:00",5.91,\N,"United Kingdom"
"572129","22671","FRENCH LAUNDRY SIGN BLUE METAL",12,"2011-10-21 09:25:00",1.65,17528,"United Kingdom"
"581472","22624","IVORY KITCHEN SCALES",4,"2011-12-08 19:55:00",8.5,15796,"United Kingdom"
"575477","21813","GARLAND WITH STARS AND BELLS",8,"2011-11-09 16:14:00",3.29,\N,"United Kingdom"
"577535","82578","KITCHEN METAL SIGN",3,"2011-11-20 14:07:00",0.55,14071,"United Kingdom"
"499664","21448","12 DAISY PEGS IN WOOD BOX",12,"2010-03-01 15:36:00",1.65,14257,"United Kingdom"
"559063","22820","GIFT BAG BIRTHDAY",8,"2011-07-06 10:10:00",0.65,17220,"United Kingdom"
"540352","85071C","CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",3,"2011-01-06 14:27:00",0.85,\N,"United Kingdom"
"570333","21034","REX CASH+CARRY JUMBO SHOPPER",1,"2011-10-10 12:19:00",0.95,18126,"United Kingdom"
"547350","22557","PLASTERS IN TIN VINTAGE PAISLEY ",8,"2011-03-22 12:05:00",1.65,17272,"United Kingdom"
"521970","22375","AIRLINE BAG VINTAGE JET SET BROWN",1,"2010-09-09 19:23:00",4.25,17282,"United Kingdom"
"542345","84378","SET OF 3 HEART COOKIE CUTTERS",4,"2011-01-27 11:55:00",1.25,15910,"United Kingdom"
"575607","21902","KEY FOB , FRONT  DOOR ",2,"2011-11-10 12:37:00",1.63,14096,"United Kingdom"
"575966","23355","HOT WATER BOTTLE KEEP CALM",6,"2011-11-13 12:38:00",4.95,13984,"United Kingdom"
"580734","POST","POSTAGE",4,"2011-12-06 08:46:00",28,12766,"Portugal"
"540957","22571","ROCKING HORSE RED CHRISTMAS ",20,"2011-01-12 13:30:00",0.85,15311,"United Kingdom"
"576019","23039","T-LIGHT HOLDER SILVER HEART HANDLE",6,"2011-11-13 14:31:00",1.95,12865,"Austria"
"537795","82484","WOOD BLACK BOARD ANT WHITE FINISH",3,"2010-12-08 13:03:00",6.45,17213,"United Kingdom"
"526871","22579","WOODEN TREE CHRISTMAS SCANDINAVIAN",12,"2010-10-13 14:03:00",0.85,17814,"United Kingdom"
"515598","20685","DOORMAT RED SPOT",4,"2010-07-13 14:07:00",7.49,14895,"United Kingdom"
"513915","84522","PINK PARTY SUNGLASSES",2,"2010-06-29 12:10:00",1.95,17884,"United Kingdom"
"497369","20713","JUMBO BAG OWLS",100,"2010-02-09 10:18:00",1.65,16746,"United Kingdom"
"561645","22909","SET OF 20 VINTAGE CHRISTMAS NAPKINS",192,"2011-07-28 15:16:00",0.72,14911,"EIRE"
"575895","23198","PANTRY MAGNETIC  SHOPPING LIST",2,"2011-11-11 14:50:00",1.45,17052,"United Kingdom"
"575483","82494L","WOODEN FRAME ANTIQUE WHITE ",6,"2011-11-09 16:43:00",2.95,16996,"United Kingdom"
"498725","48138","DOOR MAT UNION FLAG",3,"2010-02-22 15:12:00",7.49,14667,"United Kingdom"
"526273","22457","NATURAL SLATE HEART CHALKBOARD ",2,"2010-10-11 11:34:00",2.95,16520,"United Kingdom"
"537643","84660c","PINK STITCHED WALL CLOCK",1,"2010-12-07 15:34:00",7.62,\N,"United Kingdom"
"580304","17012F","ORIGAMI SANDLEWOOD INCENSE/CAND SET",5,"2011-12-02 14:25:00",0.85,18055,"United Kingdom"
"504916","22097","SWALLOW SQUARE TISSUE BOX",1,"2010-04-19 10:28:00",2.51,\N,"United Kingdom"
"498999","16212","FUNKY GIRLZ ASST MAGNETIC MEMO PAD",2,"2010-02-24 11:51:00",0.65,16406,"United Kingdom"
"579393","21672","WHITE SPOT RED CERAMIC DRAWER KNOB",12,"2011-11-29 12:07:00",1.45,12627,"Germany"
"525227","22044","CHRISTMAS CARD STACK OF PRESENTS",24,"2010-10-04 13:35:00",0.19,17696,"United Kingdom"
"525225","21336","GOLD WASHBAG",1,"2010-10-04 13:10:00",2.95,17841,"United Kingdom"
"523911","84975","HEART SHAPED MIRROR",1,"2010-09-24 16:06:00",3.36,\N,"United Kingdom"
"C518057","85111","SILVER GLITTER FLOWER VOTIVE HOLDER",-144,"2010-08-04 11:51:00",0.29,15873,"United Kingdom"
"537653","22727","ALARM CLOCK BAKELIKE RED ",1,"2010-12-07 15:54:00",3.75,17897,"United Kingdom"
"571049","23438"," RED SPOT GIFT BAG LARGE",12,"2011-10-13 13:43:00",1.25,16670,"United Kingdom"
"526208","22274","FELTCRAFT DOLL EMILY",2,"2010-10-10 13:38:00",2.95,15418,"United Kingdom"
"550348","20982","12 PENCILS TALL TUBE SKULLS",24,"2011-04-18 09:38:00",0.85,16947,"United Kingdom"
"510180","84692","BOX OF 24 COCKTAIL PARASOLS",4,"2010-05-27 15:28:00",0.42,17238,"United Kingdom"
"577507","84596B","SMALL DOLLY MIX DESIGN ORANGE BOWL",2,"2011-11-20 12:42:00",0.42,14710,"United Kingdom"
"547386","22814","CARD PARTY GAMES ",1,"2011-03-22 15:52:00",0.83,\N,"United Kingdom"
"499965","79029","GLASS HONEYPOT WASP CATCHER",4,"2010-03-03 13:57:00",1.95,16461,"United Kingdom"
"530437","22791","T-LIGHT GLASS FLUTED ANTIQUE",2,"2010-11-03 11:13:00",1.25,15915,"United Kingdom"
"513661","71459","HANGING JAM JAR T-LIGHT HOLDER",12,"2010-06-28 10:34:00",0.85,14947,"United Kingdom"
"532594","22083","PAPER CHAIN KIT RETROSPOT",12,"2010-11-12 14:50:00",2.95,15498,"United Kingdom"
"521496","21704","BAG 250g SWIRLY MARBLES",12,"2010-09-06 14:27:00",0.85,12510,"Spain"
"549736","22027","TEA PARTY BIRTHDAY CARD",12,"2011-04-12 09:02:00",0.42,13599,"United Kingdom"
"515814","21720","CAKE SHOP  STICKER SHEET",12,"2010-07-15 09:02:00",0.85,17145,"United Kingdom"
"580727","23004","TRAVEL CARD WALLET PANTRY",2,"2011-12-05 17:17:00",0.83,14096,"United Kingdom"
"499524","84992","72 SWEETHEART FAIRY CAKE CASES",240,"2010-03-01 10:19:00",0.42,13694,"United Kingdom"
"536354","22676","FRENCH BLUE METAL DOOR SIGN 1",1,"2010-11-30 17:43:00",1.25,17820,"United Kingdom"
"548511","21523","DOORMAT FANCY FONT HOME SWEET HOME",1,"2011-03-31 15:43:00",7.95,14056,"United Kingdom"
"545344","22458","CAST IRON HOOK GARDEN FORK",8,"2011-03-02 09:24:00",2.55,16678,"United Kingdom"
"568792","23171","REGENCY TEA PLATE GREEN ",12,"2011-09-29 09:53:00",1.65,18192,"United Kingdom"
"559143","21090","SET/6 COLLAGE PAPER PLATES",1,"2011-07-06 14:04:00",0.39,15581,"United Kingdom"
"541280","21196","ROUND WHITE CONFETTI IN TUBE",12,"2011-01-17 11:57:00",1.65,15296,"United Kingdom"
"555511","22725","ALARM CLOCK BAKELIKE CHOCOLATE",4,"2011-06-05 10:12:00",3.75,17708,"United Kingdom"
"522989","21356","TOAST ITS - FAIRY FLOWER",2,"2010-09-19 15:09:00",1.25,17051,"United Kingdom"
"562733","23147","SINGLE ANTIQUE ROSE HOOK IVORY",12,"2011-08-09 10:20:00",1.45,14626,"United Kingdom"
"531690","22865","HAND WARMER OWL DESIGN",7,"2010-11-09 11:49:00",5.06,\N,"United Kingdom"
"512741","21533","RETRO SPOT LARGE MILK JUG",2,"2010-06-17 14:37:00",4.95,14667,"United Kingdom"
"534800","22139","RETROSPOT TEA SET CERAMIC 11 PC ",1,"2010-11-24 12:04:00",4.95,17019,"United Kingdom"
"571053","20685","DOORMAT RED RETROSPOT",2,"2011-10-13 13:53:00",8.25,12631,"Finland"
"533821","22634","CHILDS BREAKFAST SET SPACEBOY ",8,"2010-11-19 09:35:00",8.5,12562,"France"
"550144","22773","GREEN DRAWER KNOB ACRYLIC EDWARDIAN",2,"2011-04-14 14:14:00",1.25,16520,"United Kingdom"
"494814","22349","DOG BOWL , CHASING BALL DESIGN",1,"2010-01-19 09:05:00",7.62,\N,"United Kingdom"
"509333","35809B",\N,5,"2010-05-21 12:18:00",0,\N,"United Kingdom"
"574687","23581","JUMBO BAG PAISLEY PARK",40,"2011-11-06 13:02:00",1.79,17581,"United Kingdom"
"537240","22358","KINGS CHOICE TEA CADDY ",1,"2010-12-06 10:08:00",5.91,\N,"United Kingdom"
"499638","21471","STRAWBERRY RAFFIA FOOD COVER",1,"2010-03-01 13:45:00",7.62,\N,"United Kingdom"
"550408","22754","SMALL RED BABUSHKA NOTEBOOK ",12,"2011-04-18 11:59:00",0.85,16746,"United Kingdom"
"501831","21161","KEEP OUT BOYS DOOR HANGER ",2,"2010-03-19 16:24:00",1.45,14584,"United Kingdom"
"530410","22310","IVORY KNITTED MUG COSY ",6,"2010-11-02 18:16:00",1.65,12855,"United Kingdom"
"516465","84879","ASSORTED COLOUR BIRD ORNAMENT",24,"2010-07-20 14:41:00",1.69,13767,"United Kingdom"
"560692","22667","RECIPE BOX RETROSPOT ",2,"2011-07-20 12:01:00",2.95,14704,"United Kingdom"
"531947","22809","SET OF 6 T-LIGHTS SANTA",1,"2010-11-10 12:16:00",2.95,14390,"United Kingdom"
"537865","22077","6 RIBBONS RUSTIC CHARM",6,"2010-12-08 16:34:00",1.65,16011,"United Kingdom"
"522975","72232","FENG SHUI PILLAR CANDLE",10,"2010-09-19 13:37:00",0.19,16524,"United Kingdom"
"496595","84029E","RED WOOLLY HOTTIE WHITE HEART.",3,"2010-02-02 15:49:00",3.75,13042,"United Kingdom"
"551719","22134","MINI LADLE LOVE HEART RED ",1,"2011-05-03 16:09:00",0.83,\N,"United Kingdom"
"539437","22487","WHITE WOOD GARDEN PLANT LADDER",1,"2010-12-17 14:54:00",20.38,\N,"United Kingdom"
"569234","21122","SET/10 PINK POLKADOT PARTY CANDLES",2,"2011-10-02 15:33:00",1.25,17841,"United Kingdom"
"510445","21156","RED SPOTTY CHILDS APRON",1,"2010-05-30 15:58:00",1.95,18069,"United Kingdom"
"525067","21905","MORE BUTTER METAL SIGN ",1,"2010-10-03 14:36:00",2.1,14579,"United Kingdom"
"576181","23103","JINGLE BELL HEART DECORATION",8,"2011-11-14 11:19:00",1.65,15572,"United Kingdom"
"514096","48189","DOORMAT FRIENDSHIP ",2,"2010-06-30 12:17:00",7.49,17531,"United Kingdom"
"547062","21684","SMALL MEDINA STAMPED METAL BOWL ",2,"2011-03-20 13:28:00",0.85,16728,"United Kingdom"
"519507","22563","HAPPY STENCIL CRAFT",12,"2010-08-17 15:17:00",1.25,15144,"United Kingdom"
"542431","22988","SOLDIERS EGG CUP ",12,"2011-01-28 10:28:00",1.25,12853,"United Kingdom"
"491717","84876C","SILVER HEART COMPACT MIRROR",1,"2009-12-13 15:54:00",3.75,16725,"United Kingdom"
"526916","21988","PACK OF 6 SKULL PAPER PLATES",3,"2010-10-13 16:20:00",1.66,\N,"United Kingdom"
"532764","22581","WOOD STOCKING CHRISTMAS SCANDISPOT",2,"2010-11-14 14:07:00",0.85,14684,"United Kingdom"
"493989","47556B","TEA TIME TEA TOWELS ",14,"2010-01-10 12:43:00",2.95,14685,"United Kingdom"
"537399","22625","RED KITCHEN SCALES",1,"2010-12-06 14:31:00",8.5,13030,"United Kingdom"
"525854","22535","MAGIC DRAWING SLATE BUNNIES ",10,"2010-10-07 12:51:00",0.42,13567,"United Kingdom"
"533737","21314","SMALL GLASS HEART TRINKET POT",1,"2010-11-18 13:55:00",4.21,\N,"United Kingdom"
"538149","48111","DOORMAT 3 SMILEY CATS",1,"2010-12-09 16:27:00",14.43,\N,"United Kingdom"
"548664","22796","PHOTO FRAME 3 CLASSIC HANGING",2,"2011-04-01 14:45:00",9.95,14911,"EIRE"
"538826","22070","SMALL RED RETROSPOT MUG IN BOX ",5,"2010-12-14 12:58:00",3.75,12370,"Cyprus"
"532993","84212","ASSORTED FLOWER COLOUR ""LEIS""",24,"2010-11-15 14:26:00",0.65,14156,"EIRE"
"536618","21592","RETROSPOT CIGAR BOX MATCHES ",24,"2010-12-02 10:17:00",1.25,17017,"United Kingdom"
"537638","21967","PACK OF 12 SKULL TISSUES",1,"2010-12-07 15:28:00",0.85,\N,"United Kingdom"
"559672","21340","CLASSIC METAL BIRDCAGE PLANT HOLDER",1,"2011-07-11 14:04:00",12.75,14796,"United Kingdom"
"495178","85199L","LARGE HANGING IVORY & RED WOOD BIRD",19,"2010-01-21 13:33:00",0.65,13735,"United Kingdom"
"491969","22220","CAKE STAND LOVEBIRD 2 TIER WHITE",1,"2009-12-14 17:57:00",20.83,\N,"United Kingdom"
"532382","82482","WOODEN PICTURE FRAME WHITE FINISH",12,"2010-11-11 18:24:00",2.55,16081,"United Kingdom"
"504594","84818","DANISH ROSE PHOTO FRAME",1,"2010-04-15 10:49:00",2.55,15910,"United Kingdom"
"577157","21194","PINK  HONEYCOMB PAPER FAN",12,"2011-11-18 09:58:00",0.65,12451,"Switzerland"
"512614","22624","IVORY KITCHEN SCALES",1,"2010-06-17 10:35:00",8.5,18039,"United Kingdom"
"546117","23180","MUM'S KITCHEN CLOCK",2,"2011-03-09 13:56:00",4.95,16771,"United Kingdom"
"530552","21340","CLASSIC METAL BIRDCAGE PLANT HOLDER",1,"2010-11-03 13:20:00",12.75,14312,"United Kingdom"
"557886","22991","GIRAFFE WOODEN RULER",4,"2011-06-23 13:39:00",1.95,17799,"United Kingdom"
"490937","21507","ELEPHANT, BIRTHDAY CARD, ",24,"2009-12-08 13:58:00",0.42,13081,"United Kingdom"
"501541","84884A","ANT WHITE WIRE HEART SPIRAL",5,"2010-03-17 14:23:00",3.95,13478,"United Kingdom"
"537441","22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",3,"2010-12-06 17:26:00",2.95,13564,"United Kingdom"
"559673","21754","HOME BUILDING BLOCK WORD",6,"2011-07-11 14:10:00",5.95,13224,"United Kingdom"
"553404","82486","WOOD S/3 CABINET ANT WHITE FINISH",2,"2011-05-17 08:34:00",8.95,14952,"United Kingdom"
"528147","21014","SWISS CHALET TREE DECORATION ",24,"2010-10-20 16:04:00",0.85,17038,"United Kingdom"
"578065","23339","EGG FRYING PAN BLUE ",1,"2011-11-22 15:41:00",4.13,\N,"United Kingdom"
"526149","84802A","WHITE ANEMONE ARTIFICIAL FLOWER",2,"2010-10-08 15:05:00",1.69,\N,"United Kingdom"
"497913","22297","HEART IVORY TRELLIS SMALL",96,"2010-02-14 14:38:00",1.25,16713,"United Kingdom"
"543973","85049G","CHOCOLATE BOX RIBBONS ",1,"2011-02-14 15:15:00",1.25,17571,"United Kingdom"
"531776","22952","60 CAKE CASES VINTAGE CHRISTMAS",24,"2010-11-09 14:42:00",0.55,14911,"EIRE"
"534164","85049H","URBAN BLACK RIBBONS ",2,"2010-11-21 13:13:00",1.25,16241,"United Kingdom"
"536412","22968","ROSE COTTAGE KEEPSAKE BOX ",4,"2010-12-01 11:49:00",9.95,17920,"United Kingdom"
"577010","22951","60 CAKE CASES DOLLY GIRL DESIGN",1,"2011-11-17 12:11:00",0.55,15506,"United Kingdom"
"564165","23144","ZINC T-LIGHT HOLDER STARS SMALL",12,"2011-08-23 13:35:00",0.83,13593,"United Kingdom"
"523319","85028L","FRENCH CHATEAU LARGE FRUIT BOWL ",1,"2010-09-21 13:37:00",7.95,16511,"United Kingdom"
"533972","22556","PLASTERS IN TIN CIRCUS PARADE ",12,"2010-11-19 13:21:00",1.65,12408,"Belgium"
"543909","22649","STRAWBERRY FAIRY CAKE TEAPOT",1,"2011-02-14 12:32:00",10.79,\N,"United Kingdom"
"555865","23083","SET 6 PAPER TABLE LANTERN STARS ",3,"2011-06-07 14:30:00",3.75,14530,"United Kingdom"
"579102","21889","WOODEN BOX OF DOMINOES",12,"2011-11-28 11:33:00",1.25,14911,"EIRE"
"537898","22630","DOLLY GIRL LUNCH BOX",2,"2010-12-09 10:42:00",1.95,17377,"United Kingdom"
"521387","84012","MAGIC SHEEP WOOL GROWING FROM PAPER",12,"2010-09-05 13:08:00",2.55,14426,"United Kingdom"
"554096","20764","ABSTRACT CIRCLES SKETCHBOOK ",4,"2011-05-22 12:51:00",3.75,14921,"United Kingdom"
"498545","21916","SET 12 RETRO WHITE CHALK STICKS",1,"2010-02-19 17:02:00",0.42,13191,"United Kingdom"
"543242","22400","MAGNETS PACK OF 4 HOME SWEET HOME",12,"2011-02-04 14:03:00",1.25,15090,"United Kingdom"
"562210","23103","JINGLE BELL HEART DECORATION",24,"2011-08-03 13:10:00",1.65,13486,"United Kingdom"
"516186","21445","12 PINK ROSE PEG PLACE SETTINGS",12,"2010-07-18 15:50:00",1.25,18097,"United Kingdom"
"560728","85032A","ROMANTIC IMAGES GIFT WRAP SET",12,"2011-07-20 14:38:00",0.65,12520,"Germany"
"529994","84849D","HOT BATHS SOAP HOLDER",3,"2010-10-31 16:26:00",1.69,16984,"United Kingdom"
"522428","21777","RECIPE BOX WITH METAL HEART",3,"2010-09-14 13:24:00",7.95,16444,"United Kingdom"
"573379","21499","BLUE POLKADOT WRAP",25,"2011-10-30 14:03:00",0.42,15680,"United Kingdom"
"494459","21871","SAVE THE PLANET MUG",6,"2010-01-14 14:18:00",1.25,14667,"United Kingdom"
"554151","21896","POTTING SHED TWINE",1,"2011-05-23 11:07:00",2.1,14049,"United Kingdom"
"494667","22311","OFFICE MUG WARMER BLACK+SILVER ",6,"2010-01-17 14:54:00",4.95,15223,"United Kingdom"
"514493","82483","WOOD 2 DRAWER CABINET WHITE FINISH",6,"2010-07-02 15:55:00",4.95,17850,"United Kingdom"
"500025","22499","WOODEN UNION JACK BUNTING",12,"2010-03-04 11:11:00",5.95,15950,"United Kingdom"
"556198","15058A","BLUE POLKADOT GARDEN PARASOL",7,"2011-06-09 12:30:00",7.95,14963,"United Kingdom"
"547386","84970S","HANGING HEART ZINC T-LIGHT HOLDER",1,"2011-03-22 15:52:00",2.08,\N,"United Kingdom"
"555938","23298","SPOTTY BUNTING",6,"2011-06-08 09:58:00",4.95,14257,"United Kingdom"
"547788","22101","MIRROR MOSAIC VOTIVE HOLDER",25,"2011-03-25 12:00:00",2.46,\N,"United Kingdom"
"566787","21156","RETROSPOT CHILDRENS APRON",1,"2011-09-15 10:31:00",4.13,\N,"United Kingdom"
"566202","23412","HEART MIRROR ANTIQUE WHITE",4,"2011-09-09 14:22:00",7.5,15652,"United Kingdom"
"530657","22813","PACK 3 BOXES BIRD PANNETONE ",1,"2010-11-04 10:13:00",1.95,12933,"United Kingdom"
"564230","84989a","75 GREEN FAIRY CAKE CASES",1,"2011-08-24 10:22:00",2.08,\N,"United Kingdom"
"503786","84946","ANTIQUE SILVER TEA GLASS ETCHED",6,"2010-04-07 12:23:00",1.25,14590,"United Kingdom"
"498545","22293","SPRING DEC , HANGING CHICK  GREEN",1,"2010-02-19 17:02:00",1.45,13191,"United Kingdom"
"490957","21389","IVORY HANGING DECORATION  BIRD",12,"2009-12-08 15:12:00",0.85,15823,"United Kingdom"
"509100","22439","6 ROCKET BALLOONS ",5,"2010-05-20 11:49:00",0.65,17841,"United Kingdom"
"566602","22069","BROWN  PIRATE TREASURE CHEST ",6,"2011-09-13 16:05:00",3.29,\N,"United Kingdom"
"553415","22423","REGENCY CAKESTAND 3 TIER",1,"2011-05-17 10:02:00",12.75,12463,"Belgium"
"546165","20717","STRAWBERRY SHOPPER BAG",10,"2011-03-10 10:08:00",1.25,18183,"United Kingdom"
"567186","23360","SET 8 CANDLES VINTAGE DOILY",2,"2011-09-18 16:04:00",1.95,17073,"United Kingdom"
"548194","85099C","JUMBO  BAG BAROQUE BLACK WHITE",4,"2011-03-29 15:30:00",4.13,\N,"United Kingdom"
"509444","85123A","WHITE HANGING HEART T-LIGHT HOLDER",6,"2010-05-24 08:34:00",2.95,18060,"United Kingdom"
"552666","22845","VINTAGE CREAM CAT FOOD CONTAINER",1,"2011-05-10 15:05:00",12.46,\N,"United Kingdom"
"545377","21447","12 IVORY ROSE PEG PLACE SETTINGS",1,"2011-03-02 11:32:00",1.25,14606,"United Kingdom"
"537133","21035","SET/2 RED RETROSPOT TEA TOWELS ",2,"2010-12-05 12:29:00",2.95,18156,"United Kingdom"
"541843","21967","PACK OF 12 SKULL TISSUES",12,"2011-01-23 12:08:00",0.29,13659,"United Kingdom"
"558383","23321","SMALL WHITE HEART OF WICKER",12,"2011-06-29 08:58:00",1.65,18075,"United Kingdom"
